product_name,category,avg_rating,avg_price,review_count,text
JSR Organics Kamal Seed(20 per packet),JSR Organics,4.05,127.0,100,Just wow! Worth every penny Terrific purchase Just okay Worth every penny Best in the market! Mind-blowing purchase Terrific purchase Terrific purchase Must buy!
Jagjeet 16NOALMWHITE HAND JIUCERS 0 Juicer (Silver),Jagjeet HAND,3.6440677966101696,999.0,59,Useless product Not recommended at all Pretty good Good quality product Don't waste your money Terrific purchase Hated it! Slightly disappointed Slightly disappointed Did not meet expectations
JustandKrafts 75 L Blue Laundry Basket(Cotton),JustandKrafts,3.748633879781421,298.0,183,Perfect product! Does the job Fabulous! Best in the market! Very Good Super! Nice product Super! Terrific Wonderful
K A Enterprises Solid metallic finish balloons for birthday / anniversary party ,Enterprises,3.765625,173.0,64,Wonderful Terrific purchase Wonderful Worth every penny Fair Great product Really Nice Fair Wonderful Terrific purchase
"KAYZL Manual Hand Juicer 0 Juicer (3 Jars, Green)",KAYZL Manual,3.938775510204082,399.0,98,Brilliant Excellent Great product Great product Perfect product! Terrific Best in the market! Awesome Brilliant Mind-blowing purchase
KENT 16079 - Wet Grinder Wet Grinder??(White),KENT,3.8461538461538463,4999.0,13,Perfect product and ideal!! Value-for-money Wonderful Don't waste your money Good Terrific purchase Highly recommended Nice Excellent Value-for-money
"KENT Ace 8 L RO + UV + UF + TDS Water Purifier with Mineral ROTM Technology,In-t",KENT Ace,3.935114503816794,14299.0,262,Really Nice Worth the money Highly recommended Pretty good Must buy! Delightful Decent product Good choice Brilliant Nice product
KENT Ace Extra/ Ace Alkaline 8 L RO + UV + UF + TDS Control + Alkaline + UV in T,KENT Ace,4.045553145336226,15999.0,461,Perfect product! Awesome Terrific Perfect product! Awesome Nice product Classy product Mind-blowing purchase Very Good Mind-blowing purchase
"KENT Vegetable Cleaner - Counter Top 250 W Food Processor(Silver, Black)",KENT Vegetable,4.0,2695.0,15,Great product Useless product Terrific purchase Very poor Highly recommended Delightful Fabulous! Just wow! Hated it! Terrific purchase
KJR_32 KJR_32 Analog Watch  - For Men,Analog,4.528169014084507,209.0,142,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
KL-TECH Dth direct to home DD Free Dish Set Top Box Receiver Free to Air for (DT,Dth direct,3.3333333333333335,749.0,21,Awesome Terrific Terrific purchase Useless product Perfect product! Terrible product Terrific Worth the money Wonderful Just okay
"KUBER INDUSTRIES Shelf Organizers(Beige, Cotton)",KUBER INDUSTRIES,3.98,299.0,100,Pretty good Highly recommended Worth the money Fabulous! Just okay Mind-blowing purchase Terrific Slightly disappointed Moderate Awesome
"KUBER INDUSTRIES Shelf Organizers(Black, White, Cotton)",KUBER INDUSTRIES,3.98,199.0,100,Super! Did not meet expectations Worth every penny Wonderful Wonderful Excellent Decent product Best in the market! Decent product Fabulous!
"Kadio Analog 20 cm X 20 cm Wall Clock(Beige, With Glass, Standard)",Kadio Analog,4.010504201680672,225.0,2380,Best in the market! Simply awesome Terrific purchase Highly recommended Wonderful Very Good Must buy! Simply awesome Classy product Classy product
"Kadio Analog 20 cm X 20 cm Wall Clock(White, With Glass, Standard)",Kadio Analog,3.89,219.0,200,Best in the market! Simply awesome Terrific purchase Highly recommended Wonderful Very Good Must buy! Simply awesome Classy product Classy product
Kadio Analog Silver Clock,Kadio Analog,4.0,299.0,175,Just wow! Awesome Highly recommended Worth the money Great product Just wow! Just wow! Terrific Classy product Awesome
"Khadi Cotton Printed Black, White Men Dupatta",Khadi Cotton,4.0,299.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Khatu Crafts Printed Radhakrishna Two Box Key Holder Wood Key Holder(8 Hooks, Mu",Khatu Crafts,4.2,179.0,50,Fabulous! Just okay Simply awesome Must buy! Terrific Good choice Super! Terrific Terrific purchase Really Nice
"Kindly Designer Key Holders with phone stand ,Key Hnager,Key Stand for Wall Deco",Kindly Designer,3.696969696969697,159.0,66,Must buy! Decent product Terrific purchase Terrific purchase Awesome Worth the money Really Nice Did not meet expectations Decent product Awesome
"Kraft Seeds 7KB395XY Garden Shear, Cutter for multi purpose use with Smart Lock ",Kraft Seeds,4.583333333333333,242.0,48,Superb product Highly recommended Very Good Best in the market! Really Nice Wonderful Brilliant Classy product Mind-blowing purchase Wonderful
"Kraft Seeds Combo Pack of Cultivation with Heavy Duty Claw Gloves, Multicolour G",Kraft Seeds,4.611111111111111,369.0,90,Best in the market! Mind-blowing purchase Great product Wonderful Awesome Just wow! Great product Worth every penny Highly recommended Great product
Krishna Creation Laptop table 1004 Wood Portable Laptop Table (Finish Color - Bl,Krishna Creation,3.8947368421052633,499.0,19,Super! Fabulous! Good quality product Simply awesome Horrible Great product Not good Highly recommended Pretty good Best in the market!
"LA VERNE Floral Double Mink Blanket for  Heavy Winter(Woollen Blend, Multi 2)",VERNE Floral,2.7083333333333335,549.0,24,Worth the money Brilliant Horrible Very Good Great product Simply awesome Terrible product Brilliant Terrific Great product
LA VERNE Microfibre Stripes Cushion Pack of 3(White),VERNE Microfibre,4.31864406779661,379.0,1770,Brilliant Classy product Just okay Excellent Slightly disappointed Value-for-money Pretty good Brilliant Bad quality Simply awesome
LA VERNE Microfibre Stripes Cushion Pack of 5(White),VERNE Microfibre,4.31,449.0,200,Brilliant Classy product Just okay Excellent Slightly disappointed Value-for-money Pretty good Brilliant Bad quality Simply awesome
"LA VERNE Self Design Double Mink Blanket for  Heavy Winter(Woollen Blend, Grey)",VERNE Self,3.2214285714285715,549.0,140,Brilliant Simply awesome Good choice Moderate Wonderful Utterly Disappointed Very Good Worth every penny Awesome Best in the market!
"LA VERNE Self Design Double Mink Blanket for  Heavy Winter(Woollen Blend, Pink)",VERNE Self,3.779220779220779,549.0,77,Worth every penny Classy product Must buy! Simply awesome Perfect product! Fair Horrible Classy product Worth every penny Not recommended at all
LACT ENTERPRISE LACT FOLDABLE 4 BLADE LED LIGHT 36 WATT WHITE PACK OF 1 Ceiling ,LACT ENTERPRISE,3.1153846153846154,248.0,52,Super! Utterly Disappointed Waste of money! Wonderful Terrific purchase Worthless Nice Unsatisfactory Worst experience ever! Terrible product
LCS-8188 TRENDING DAY & DATE FUNCTIONING Analog Watch  - For Men,TRENDING DAY,4.28,299.0,200,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"LEADER Scout 26T SEA Blue BLACK for Ride 26 T Mountain Cycle(Single Speed, Blue,",LEADER Scout,4.1,4499.0,300,Value-for-money Unsatisfactory Wonderful Good quality product Good choice Just wow! Good quality product Just okay Nice product Super!
LEADER TORFIN 26T MTB Bicycle without Gear Single Speed with FS DD Brake 26 T Mo,LEADER TORFIN,4.433333333333334,6499.0,300,Best in the market! Just wow! Must buy! Must buy! Brilliant Terrific Wonderful Mind-blowing purchase Highly recommended Highly recommended
LEADER XTREME 26T REAR SUSPENSION FOR MTB RIDER 26 T Mountain Cycle(Single Speed,LEADER XTREME,3.6,6299.0,100,Terrific purchase Waste of money! Unsatisfactory Highly recommended Worth every penny Great product Good quality product Terrific purchase Fabulous! Must buy!
"LG 20 L Solo Microwave Oven(MS2043DB, Black)",Other,4.351351351351352,5990.0,296,Delightful Fabulous! Pretty good Excellent Product Extremely Quick Delivery Value-for-money Good choice Best in the market! VERY GOOD PRODUCT Classy product Highly recommended
LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-ri,Free,4.583333333333333,52990.0,36,Simply awesome Worth every penny Terrific purchase Brilliant Wonderful Wonderful Slightly disappointed Highly recommended Classy product Bad quality
LG DFB424FW Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-ri,Free,4.3076923076923075,50999.0,13,Really Nice Terrific purchase Decent product Did not meet expectations Wonderful Mind-blowing purchase Classy product Fabulous! Excellent Terrific purchase
LICAN 301 Steel Coat Pack of 12 Hangers For  Coat(Steel),LICAN Steel,3.57,156.0,200,Wonderful Did not meet expectations Value-for-money Great product Does the job Terrific purchase Fair Absolute rubbish! Unsatisfactory Excellent
LIFESTYLEGURU Shower Laser Light(Ball Diameter: 12 cm),LIFESTYLEGURU Shower,3.245614035087719,175.0,57,Awesome Terrific Nice Bad quality Fabulous! Highly recommended Excellent Best in the market! Perfect product! Did not meet expectations
LIMETRO STEEL Pack of 36 Stainless Steel Stainless Steel Dinner Set (Laser Print,LIMETRO STEEL,4.530612244897959,1639.0,49,Highly recommended Fabulous! Mind-blowing purchase Terrific Worth the money Really Nice Highly recommended Brilliant Very Good Slightly disappointed
LIVPURE LIV-PEP-PRO-PLUS+ 7 L RO + UV + UF Water Purifier with Taste Enhancer(Wh,LIVPURE,4.476923076923077,8199.0,390,Decent product Worth the money Best in the market! Have a look at description for details Nice Great Product! Value-for-money GOOD QUALITY WATER FILTER Excellent service from Flipkart Terrific purchase The Power of Livpure Pep Pro+ technology is Most innovative
LS2727 Avatar Day and Date Functioning Crocodile Strap Analog Analog Watch  - Fo,Avatar Day,4.875,284.0,8,Nan Nan Nan Nan Nan Nan Nan Nan
LS2734 Wolf Gents Exclusive Mesh Strap Analog Analog Watch  - For Men,Wolf Gents,4.293103448275862,209.0,290,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
LS2821 Bleed Blue Day and Date Functioning Strap Adult Quartz Analog Watch  - Fo,Bleed Blue,4.198275862068965,299.0,232,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
LS2917 Mesh Strap All Black Avatar Day and Date Functioning Quartz Analog Watch ,Mesh Strap,5.0,299.0,2,Nan Nan
LUMINA PLUS LED LIGHTING Metal E26/E27 Pendant Ceiling Hanging Lights Lamp (Blac,LUMINA PLUS,3.925,797.0,40,Really Nice Great product Does the job Good choice Fair Worthless Very poor Awesome Good quality product Must buy!
LUMINOUS Eco Watt Neo 1050 Square Wave Inverter,LUMINOUS Eco,4.34,5959.0,50,Wonderful Wonderful Wonderful Terrific purchase Nice Mind-blowing purchase Good quality product Really Nice Could be way better Best in the market!
LUMINOUS Power Sine 800 Pure Sine Wave Inverter,LUMINOUS Power,4.122302158273381,4699.0,139,Simply awesome Must buy! Must buy! Delightful Delightful Value-for-money Worth every penny Wonderful Does the job Bad quality
LUMINOUS Vento Dlx 150 mm 5 Blade Exhaust Fan(White),LUMINOUS Vento,3.9307692307692306,1448.0,130,Classy product Must buy! Terrific purchase Pretty good Highly recommended Very Good Very Good Must buy! Just wow! Best in the market!
LUMINOUS ZELIO+ 1100/12V (E-comm) Pure Sine Wave Inverter,LUMINOUS,4.1756440281030445,7299.0,427,Brilliant Great Inverter Worth every penny Terrific Perfect product! Delightful Nice product Highly recommended Simply awesome Nice product
LURAGS Diamond natural brown set of 6 stumps with bails(Brown),LURAGS Diamond,4.12,469.0,100,Simply awesome Great product Really Nice Fabulous! Just okay Great product Good Good Delightful Terrific purchase
Lakshmi ez Wet Grinder??(Maroon),Lakshmi Wet,3.5483870967741935,3746.0,31,Good Grinder Nice product Pretty good Good quality product Absolute rubbish! Super! Perfect product! Hated it! Waste of money! Brilliant
Lenovo IdeaPad 3 Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 81WQ00MQI,Lenovo IdeaPad,4.096774193548387,27490.0,31,Just okay Highly recommended Classy product Excellent Could be way better Absolute rubbish! Does the job Worth every penny Worst experience ever! Decent product
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15A,Lenovo IdeaPad,4.299319727891157,46999.0,147,Wonderful Value-for-money Terrific purchase Terrific Pretty good Value-for-money Simply awesome Value-for-money Terrific purchase Brilliant
Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB G,Lenovo IdeaPad,4.252631578947368,59990.0,190,Fabulous! Classy product Pretty good Classy product Really Nice Simply awesome Classy product Worth every penny Fabulous! Wonderful
"Lifelong Falcon 26 T with Disc Brake and Suspension , Matte Black 26 T Road Cycl",Lifelong Falcon,4.1,8999.0,30,Good choice Terrific Terrific purchase Bad quality Highly recommended Nice product Perfect product! Decent product Worthless Slightly disappointed
Lighthouse 3 Lights Round Cluster Chandelier Black Diamond Hanging Pendant Light,Lighthouse Lights,4.51,719.0,100,Terrific Fabulous! Terrific Wonderful Highly recommended Must buy! Good quality product Fabulous! Nice Perfect product!
Loafers For Men??(Black),Loafers For,3.77734375,299.0,256,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Logitech G213 / Lightsync RGB, Spill-resistant, Palm-rest, Customizable Keys Wir",Logitech,4.651515151515151,3595.0,66,Excellent Fabulous! Simply awesome Nice product Fabulous! Brilliant Best in the market! Perfect product! Worth every penny Simply awesome
"Lopezs Microfiber Floor Mat(Grey-23mm, Medium)",Lopezs Microfiber,4.9523809523809526,229.0,21,Highly recommended Terrific purchase Terrific Mind-blowing purchase Fabulous! Great product Terrific Excellent Excellent Best in the market!
"MAGICAL Floral Single Mink Blanket for  Heavy Winter(Microfiber, Brown)",MAGICAL Floral,3.64,499.0,200,Terrific purchase Could be way better Wonderful Worth the money Mind-blowing purchase Great product Highly recommended Good quality product Mind-blowing purchase Does the job
"MAHARAJA WHITELINE 65 L Desert Air Cooler??(White, Grey, Rambo Grey / AC-303)",MAHARAJA WHITELINE,4.123076923076923,7999.0,780,Wonderful Good quality product Awesome Excellent Great product Highly recommended Awesome Decent product Fabulous! Very satisfactory
MAHARAJA WHITELINE Fortune FP - 102 600 W Food Processor(White & Mystic Blue),MAHARAJA WHITELINE,2.7,4219.0,10,item looking good but it was not full as describe in detail Very bad product Really Nice Absolute rubbish! NICE FOOD PROCESSOR Low quality product The best product for Flipkart Poor Very poor Worst experience ever!
"MAHARAJA WHITELINE Mark1 Classic / JE-106 _ 450 W Juicer (1 Jar, Red, White)",MAHARAJA WHITELINE,4.181818181818182,2709.0,11,Very poor Best in the market! Simply awesome Awesome Value-for-money Excellent Super! Very bad. It got burnt from the inside after 2 times. Great product Perfect product!
MANGALAM Camphor Tablet 100g Jar - Pack of 1,MANGALAM Camphor,4.41,195.0,400,Wonderful Fabulous! Nice product Classy product Good choice Brilliant Worth the money Simply awesome Classy product Terrific purchase
"MANTAVYA Green Juicer New Model Hand Juicer Grinder 0 W Juicer (1 Jar, Green)",MANTAVYA Green,3.795918367346939,501.0,98,Brilliant Brilliant Highly recommended Wonderful Decent product Value-for-money Wonderful Fabulous! Hated it! Good
"METRO LIVING 104 TC Cotton Double Animal Flat Bedsheet(Pack of 1, Pink)",METRO LIVING,3.787012987012987,409.0,385,Must buy! Nice product Fabulous! Great product Highly recommended Mind-blowing purchase Good choice Value-for-money Best in the market! Good quality product
"MILTON Thermosteel Flip Lid 500 ml Flask(Pack of 1, Silver, Steel)",MILTON Thermosteel,4.451067040310412,648.0,9278,Awesome Excellent Great product Best in the market! Great product Terrific purchase Perfect product! Mind-blowing purchase great buy Nice
